Subfolder Path,Tstamps,Cfbfs
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011815/", "60435.05428519620182,60435.05775741839898", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_011815/", "60435.05425615982676,60435.05772838202392", "cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_012727/", "60435.06067319813155", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_012727/", "60435.06067319813883", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_012727/", "60435.06068771631544", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_012727/", "60435.06068771632272", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013141/", "60435.06362038993393,60435.06709261213109", "cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013141/", "60435.06360587175732,60435.06707809395448", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013141/", "60435.06360587175004,60435.06707809394720", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013141/", "60435.06362038994121,60435.06709261213837", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013953/", "60435.06929700075125,60435.07276922294841", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013953/", "60435.06931151894241,60435.07278374113957", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013953/", "60435.06929700075852,60435.07276922295569", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_013953/", "60435.06931151893514,60435.07278374113230", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_014905/", "60435.07568500268826,60435.07915722488542", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_014905/", "60435.07568500269554,60435.07915722489270", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_014905/", "60435.07569952087943,60435.07917174307659", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_014905/", "60435.07569952087215,60435.07917174306931", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_015715/", "60435.08139064987336,60435.08486287207052", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_015715/", "60435.08137613168947,60435.08484835388663", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_015715/", "60435.08139064988063,60435.08486287207779", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_015715/", "60435.08137613169674,60435.08484835389390", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_020627/", "60435.08774961544259,60435.09122183763975", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_020627/", "60435.08776413363375,60435.09123635583092", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_020627/", "60435.08773509726598,60435.09120731946314", "cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_020627/", "60435.08773509725870,60435.09120731945586", "cfbf00060"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0014/20240505_020627/", "60435.08774961544987,60435.09122183764703", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_022819/", "60435.10293563823507", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_022819/", "60435.10307719054981", "cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_022819/", "60435.10295015641896", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_022819/", "60435.10304815417476", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_023234/", "60435.10589371867536,60435.10936594087252", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_023234/", "60435.10588283003744,60435.10935505223460", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_023234/", "60435.10589734822133,60435.10936957041849", "cfbf00000,cfbf00001,cfbf00003,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_024145/", "60435.11228172061237,60435.11575394280953", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_024145/", "60435.11228535015834,60435.11575757235551", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_024145/", "60435.11225268424460,60435.11572490644176", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_024145/", "60435.11227083197446,60435.11574305417162", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_025101/", "60435.11871690665430,60435.12218912885146", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_025101/", "60435.11869875892444,60435.12217098112160", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_025101/", "60435.11870238847041,60435.12217461066757", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030013/", "60435.12508676086145,60435.12855898305861", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030013/", "60435.12510490859131,60435.12857713078847", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030013/", "60435.12509039040742,60435.12856261260458", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030829/", "60435.13085411033535", "cfbf00012,cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00022,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030829/", "60435.13083959215146", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_030829/", "60435.13083596260549", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_031245/", "60435.13380130213773,60435.13727352433489", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_031245/", "60435.13381582032162,60435.13728804251878", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_031245/", "60435.13379767259175,60435.13726989478891", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_031245/", "60435.13378678395384,60435.13725900615100", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032159/", "60435.14021471090382", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032159/", "60435.14020382225863", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032159/", "60435.14020382226590", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032159/", "60435.14021834044979", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00006,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032611/", "60435.14312197769323,60435.14659419989039", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032611/", "60435.14313649588439,60435.14660871808155", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032611/", "60435.14311834814725,60435.14659057034442", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_032611/", "60435.14313649587712,60435.14660871807428", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_033329/", "60435.14817067695549,60435.15164289915265", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_033329/", "60435.14820334286924,60435.15167556506640", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_033329/", "60435.14818882468535,60435.15166104688251", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_033329/", "60435.14819971332327,60435.15167193552043", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_033329/", "60435.14818882469262,60435.15166104688979", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034141/", "60435.15386180595669", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034141/", "60435.15389084232447", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034141/", "60435.15387995369383", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034141/", "60435.15387995368656", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034141/", "60435.15389447187044", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034555/", "60435.15684166368010,60435.16031388587726", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034555/", "60435.15682714548893,60435.16029936768609", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034555/", "60435.15684166367282,60435.16031388586998", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_034555/", "60435.15682351594296,60435.16029573814012", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059,cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_035609/", "60435.16394105673680,60435.16741327893396", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_035609/", "60435.16393742719083,60435.16740964938799", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_035609/", "60435.16392653856019,60435.16739876075735", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_035609/", "60435.16390839082305,60435.16738061302021", "cfbf00060,cfbf00061,cfbf00062"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_035609/", "60435.16392653855291,60435.16739876075007", "cfbf00012,cfbf00022"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_040321/", "60435.16894983099337,60435.17242205319053", "cfbf00013,cfbf00014,cfbf00015,cfbf00016,cfbf00017,cfbf00018,cfbf00019,cfbf00020,cfbf00021,cfbf00023,cfbf00024,cfbf00025,cfbf00026,cfbf00027,cfbf00028,cfbf00029,cfbf00030,cfbf00031,cfbf00032,cfbf00033,cfbf00034,cfbf00035"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_040321/", "60435.16893531279493,60435.17240753499209", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240429-0015/20240505_040321/", "60435.16893168324896,60435.17240390544612", "cfbf00036,cfbf00037,cfbf00038,cfbf00039,cfbf00040,cfbf00041,cfbf00042,cfbf00043,cfbf00044,cfbf00045,cfbf00046,cfbf00047,cfbf00048,cfbf00049,cfbf00050,cfbf00051,cfbf00052,cfbf00053,cfbf00054,cfbf00055,cfbf00056,cfbf00057,cfbf00058,cfbf00059"
